_id,rental,distric,bc,community,size,city,renta_type,rent_type,house_type
ObjectId(60830e50c779882339c14a88),3800,锦江租房,合江亭租房,蓝光郁金香花园广场租房,面积：59㎡,成都链家网,,租赁方式：整租,房屋类型：1室1厅1卫 59㎡ 精装修
ObjectId(60830e51c779882339c14a89),2000,青羊租房,八宝街租房,西岸蒂景租房,面积：44㎡,成都链家网,,租赁方式：整租,房屋类型：1室1厅1卫 44㎡ 精装修
ObjectId(60830e52c779882339c14a8a),4099,高新租房,中和租房,红树湾租房,面积：118㎡,成都链家网,,"租赁方式：整租 吴丽群
认证编号：ZL003191 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 118㎡ 精装修
ObjectId(60830e53c779882339c14a8b),2900,锦江租房,合江亭租房,蓝光郁金香花园广场租房,面积：59㎡,成都链家网,,租赁方式：整租,房屋类型：1室1厅1卫 59㎡ 精装修
ObjectId(60830e53c779882339c14a8c),3000,武侯租房,红牌楼租房,海珀香庭租房,面积：81㎡,成都链家网,,租赁方式：整租,房屋类型：3室1厅1卫 81㎡ 精装修
ObjectId(60830e54c779882339c14a8d),2500,武侯租房,红牌楼租房,红楠港租房,面积：55㎡,成都链家网,,租赁方式：整租,房屋类型：1室1厅1卫 55㎡ 精装修
ObjectId(60830e55c779882339c14a8e),3650,高新租房,大源租房,建发翡翠鹭洲租房,面积：130㎡,成都链家网,,"租赁方式：整租 李金松
认证编号：ZL011600 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室1厅2卫 130㎡ 精装修
ObjectId(60830e55c779882339c14a8f),1399,郫都租房,犀浦租房,蓝光幸福满庭租房,面积：40㎡,成都链家网,,"租赁方式：整租 何东洋
认证编号：ZL010117 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：1室1厅1卫 40㎡ 精装修
ObjectId(60830e56c779882339c14a90),2000,高新租房,大源租房,保利心语花园四期租房,面积：60㎡,成都链家网,,"租赁方式：整租 杨
远家公寓 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：1室0厅1卫 60㎡ 精装修
ObjectId(60830e57c779882339c14a91),2900,青羊租房,光华泡小租房,朗基龙堂租房,面积：94㎡,成都链家网,,租赁方式：整租,房屋类型：3室1厅1卫 94㎡ 精装修
ObjectId(60830e57c779882339c14a92),1950,天府新区租房,南湖租房,中海锦江城云熙二期租房,面积：88㎡,成都链家网,,租赁方式：整租,房屋类型：3室2厅1卫 88㎡ 精装修
ObjectId(60830e58c779882339c14a93),900,郫都租房,橡树湾租房,龙城国际五期租房,面积：23㎡,成都链家网,,"租赁方式：整租 王宇航
认证编号：ZL008212 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：1室0厅1卫 23㎡ 精装修
ObjectId(60830e58c779882339c14a94),1600,郫都租房,成外租房,西江月租房,面积：80㎡,成都链家网,,租赁方式：整租,房屋类型：2室1厅1卫 80㎡ 精装修
ObjectId(60830e59c779882339c14a95),2890,高新租房,大源租房,凯德世纪名邸租房,面积：78㎡,成都链家网,,"租赁方式：整租 张浩
认证编号：ZL004777 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：2室1厅1卫 78㎡
ObjectId(60830e5ac779882339c14a96),2200,成华租房,万象城租房,观城租房,面积：50㎡,成都链家网,,租赁方式：整租,房屋类型：1室1厅1卫 50㎡ 精装修
ObjectId(60830e5ac779882339c14a97),2600,金牛租房,营门口租房,和睦人家一二期租房,面积：91㎡,成都链家网,,租赁方式：整租,房屋类型：3室2厅1卫 91㎡
ObjectId(60830e5bc779882339c14a98),7600,锦江租房,九眼桥租房,茂业豪园租房,面积：107㎡,成都链家网,,"租赁方式：整租 殷俊
认证编号：ZL001054 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室2厅2卫 107㎡ 精装修
ObjectId(60830e5cc779882339c14a99),4000,青羊租房,太升路租房,SG珊顿道租房,面积：64㎡,成都链家网,,"租赁方式：整租 燕子
认证编号：ZL001056 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：2室2厅1卫 64㎡ 精装修
ObjectId(60830e5cc779882339c14a9a),1300,温江租房,珠江新城租房,珠江悦湖国际租房,面积：59㎡,成都链家网,,租赁方式：整租,房屋类型：1室1厅1卫 59㎡
ObjectId(60830e5dc779882339c14a9b),2000,金牛租房,五块石租房,香江岸租房,面积：91㎡,成都链家网,,租赁方式：整租,房屋类型：3室2厅1卫 91㎡ 精装修
ObjectId(60830e5ec779882339c14a9c),2200,金牛租房,国宾租房,东原亲亲里租房,面积：68㎡,成都链家网,,租赁方式：整租,房屋类型：2室1厅1卫 68㎡ 精装修
ObjectId(60830e5ec779882339c14a9d),1900,温江租房,光华大道沿线租房,天来汇景租房,面积：96㎡,成都链家网,,租赁方式：整租,房屋类型：3室2厅2卫 96㎡ 精装修
ObjectId(60830e5fc779882339c14a9e),850,龙泉驿租房,大面租房,龙城1号租房,面积：22㎡,成都链家网,,租赁方式：整租,房屋类型：1室1厅1卫 22㎡ 精装修
ObjectId(60830e60c779882339c14a9f),2100,天府新区租房,南湖租房,中海锦江城云熙二期租房,面积：89㎡,成都链家网,,租赁方式：整租,房屋类型：3室1厅1卫 89㎡ 精装修
ObjectId(60830e61c779882339c14aa0),2400,双流租房,航空港租房,温哥华花园租房,面积：118㎡,成都链家网,,租赁方式：整租,房屋类型：3室2厅2卫 118㎡
ObjectId(60830e61c779882339c14aa1),2500,成华租房,成渝立交租房,蓝光锦绣城一期租房,面积：86㎡,成都链家网,,租赁方式：整租,房屋类型：2室1厅1卫 86㎡
ObjectId(60830e62c779882339c14aa2),2700,双流租房,华府租房,德商华府天骄租房,面积：81㎡,成都链家网,,"租赁方式：整租 廖宏义
认证编号：ZL003355 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：4室1厅2卫 81㎡ 精装修
ObjectId(60830e63c779882339c14aa3),1200,郫都租房,橡树湾租房,龙城国际五期租房,面积：23㎡,成都链家网,,"租赁方式：整租 王宇航
认证编号：ZL008212 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：1室0厅1卫 23㎡ 精装修
ObjectId(60830e63c779882339c14aa4),6000,武侯租房,华西租房,阳城大厦租房,面积：159㎡,成都链家网,,租赁方式：整租,房屋类型：3室2厅2卫 159㎡
ObjectId(60830e64c779882339c14aa5),2200,成华租房,万年场租房,尚东美林三区租房,面积：70㎡,成都链家网,,租赁方式：整租,房屋类型：2室1厅1卫 70㎡ 精装修
ObjectId(60830e65c779882339c14aa6),1700,金牛租房,通惠门租房,新世界丽晶花园租房,面积：47㎡,成都链家网,,租赁方式：整租,房屋类型：1室0厅1卫 47㎡
ObjectId(60830e65c779882339c14aa7),2400,金牛租房,茶店子租房,博雅馨地租房,面积：95㎡,成都链家网,,租赁方式：整租,房屋类型：3室1厅1卫 95㎡ 精装修
ObjectId(60830e66c779882339c14aa8),1800,高新租房,大源租房,保利心语花园四期租房,面积：71㎡,成都链家网,,"租赁方式：整租 梁先生
认证编号：ZL008855 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：1室1厅1卫 71㎡
ObjectId(60830e66c779882339c14aa9),6000,高新租房,大源租房,建发鹭洲国际租房,面积：99㎡,成都链家网,,"租赁方式：整租 杜周遥
认证编号：ZL001172 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室2厅2卫 99㎡ 精装修
ObjectId(60830e67c779882339c14aaa),2000,双流租房,蛟龙港租房,蓝光长岛国际一期租房,面积：154㎡,成都链家网,,租赁方式：整租,房屋类型：4室2厅3卫 154㎡
ObjectId(60830e68c779882339c14aab),3200,高新租房,金融城租房,誉峰三期租房,面积：39㎡,成都链家网,,"租赁方式：整租 魏清
认证编号：ZL000351 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：1室1厅1卫 39㎡ 精装修
ObjectId(60830e68c779882339c14aac),7500,高新租房,大源租房,建发天府鹭洲租房,面积：117㎡,成都链家网,,"租赁方式：整租 何亚平
认证编号：ZL000352 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：3室2厅2卫 117㎡ 精装修
ObjectId(60830e69c779882339c14aad),1200,温江租房,温江老城租房,万春东路10号租房,面积：111㎡,成都链家网,,租赁方式：整租,房屋类型：3室1厅1卫 111㎡ 精装修
ObjectId(60830e69c779882339c14aae),3000,高新租房,金融城租房,誉峰三期租房,面积：39㎡,成都链家网,,"租赁方式：整租 魏清
认证编号：ZL000351 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：1室1厅1卫 39㎡ 精装修
ObjectId(60830e6ac779882339c14aaf),2280,成华租房,东郊记忆租房,东城映象C区租房,面积：56㎡,成都链家网,,"租赁方式：整租 马仲春
认证编号：ZL004817 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：1室2厅1卫 56㎡ 精装修
ObjectId(60830e6bc779882339c14ab0),1600,龙泉驿租房,大面租房,四季映像租房,面积：67㎡,成都链家网,,租赁方式：整租,房屋类型：2室1厅0卫 67㎡ 精装修
ObjectId(60830e6bc779882339c14ab1),4300,高新租房,大源租房,锦城南府猫先生租房,面积：60㎡,成都链家网,,"租赁方式：整租 梁先生
认证编号：ZL008855 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：1室1厅1卫 60㎡
ObjectId(60830e6cc779882339c14ab2),1600,郫都租房,犀浦租房,国宁馨居一期租房,面积：76㎡,成都链家网,,租赁方式：整租,房屋类型：2室1厅1卫 76㎡ 精装修
ObjectId(60830e6cc779882339c14ab3),2400,成华租房,万年场租房,城投东庐租房,面积：88㎡,成都链家网,,租赁方式：整租,房屋类型：3室1厅1卫 88㎡ 精装修
ObjectId(60830e6dc779882339c14ab4),2309,高新租房,新会展租房,香月湖租房,面积：39㎡,成都链家网,,"租赁方式：整租 李厚俊逸
认证编号：ZL006774 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：1室1厅1卫 39㎡ 精装修
ObjectId(60830e6ec779882339c14ab5),2800,高新租房,金融城租房,誉峰三期租房,面积：39㎡,成都链家网,,租赁方式：整租,房屋类型：1室0厅1卫 39㎡ 精装修
ObjectId(60830e6ec779882339c14ab6),3109,金牛租房,马鞍路租房,曹家巷恒大雅苑租房,面积：68㎡,成都链家网,,"租赁方式：整租 林明辉
认证编号：ZL000291 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：2室1厅1卫 68㎡ 精装修
ObjectId(60830e6fc779882339c14ab7),2300,高新租房,新会展租房,香月湖租房,面积：40㎡,成都链家网,,"租赁方式：整租 林惠霞
认证编号：ZL010139 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：1室1厅1卫 40㎡ 精装修
ObjectId(60830e70c779882339c14ab8),1900,金牛租房,营门口租房,人居花照云庭租房,面积：156㎡,成都链家网,,租赁方式：整租,房屋类型：4室2厅1卫 156㎡ 精装修
ObjectId(60830e70c779882339c14ab9),2200,锦江租房,三圣乡租房,华都美林湾租房,面积：89㎡,成都链家网,,租赁方式：整租,房屋类型：2室2厅1卫 89㎡ 精装修
ObjectId(60830e71c779882339c14aba),4500,武侯租房,外双楠租房,鹭岛国际三期租房,面积：99㎡,成都链家网,,租赁方式：整租,房屋类型：1室2厅1卫 99㎡ 精装修
ObjectId(60830e71c779882339c14abb),1900,金牛租房,茶店子租房,金璐天下租房,面积：23㎡,成都链家网,,租赁方式：整租,房屋类型：1室0厅1卫 23㎡ 精装修
ObjectId(60830e72c779882339c14abc),2000,成华租房,驷马桥租房,兴元华盛一期租房,面积：87㎡,成都链家网,,租赁方式：整租,房屋类型：2室2厅1卫 87㎡
ObjectId(60830e72c779882339c14abd),5200,高新租房,金融城租房,誉峰三期租房,面积：77㎡,成都链家网,,"租赁方式：整租 魏清
认证编号：ZL000351 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：2室2厅1卫 77㎡ 精装修
ObjectId(60830e73c779882339c14abe),1600,新都租房,保利公园租房,保利公园198玫瑰郡租房,面积：107㎡,成都链家网,,租赁方式：整租,房屋类型：3室2厅2卫 107㎡
ObjectId(60830e74c779882339c14abf),1200,双流租房,航空港租房,和贵久居福租房,面积：101㎡,成都链家网,,租赁方式：整租,房屋类型：3室1厅1卫 101㎡
ObjectId(60830e75c779882339c14ac0),2000,温江租房,温江大学城租房,中铁丽景书香租房,面积：89㎡,成都链家网,,租赁方式：整租,房屋类型：3室2厅2卫 89㎡ 精装修
ObjectId(60830e75c779882339c14ac1),2400,成华租房,成渝立交租房,海上海南苑租房,面积：70㎡,成都链家网,,租赁方式：整租,房屋类型：2室1厅1卫 70㎡ 精装修
ObjectId(60830e76c779882339c14ac2),2289,高新租房,新会展租房,香月湖租房,面积：39㎡,成都链家网,,"租赁方式：整租 周延辉
认证编号：ZL001493 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：1室1厅1卫 39㎡ 精装修
ObjectId(60830e76c779882339c14ac3),1900,金牛租房,一品天下租房,长城小区一期租房,面积：100㎡,成都链家网,,租赁方式：整租,房屋类型：3室1厅1卫 100㎡
ObjectId(60830e77c779882339c14ac4),2400,天府新区租房,华阳租房,向阳名居租房,面积：136㎡,成都链家网,,租赁方式：整租,房屋类型：3室2厅2卫 136㎡ 精装修
ObjectId(60830e78c779882339c14ac5),2300,高新租房,新会展租房,香月湖租房,面积：40㎡,成都链家网,,"租赁方式：整租 林惠霞
认证编号：ZL010139 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：1室1厅1卫 40㎡ 精装修
ObjectId(60830e78c779882339c14ac6),3800,高新西租房,中海国际租房,橙郡一期租房,面积：122㎡,成都链家网,,租赁方式：整租,房屋类型：3室2厅2卫 122㎡ 精装修
ObjectId(60830e79c779882339c14ac7),1800,金牛租房,国宾租房,电子十所宿舍租房,面积：90㎡,成都链家网,,租赁方式：整租,房屋类型：3室1厅1卫 90㎡ 精装修
ObjectId(60830e7ac779882339c14ac8),3680,锦江租房,琉璃场租房,华润东原时光绘租房,面积：37㎡,成都链家网,,"租赁方式：整租 袁小颖
认证编号：ZL008576 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：1室1厅1卫 37㎡ 精装修
ObjectId(60830e7bc779882339c14ac9),2800,龙泉驿租房,大面租房,中国铁建国际城租房,面积：114㎡,成都链家网,,租赁方式：整租,房屋类型：3室2厅2卫 114㎡ 精装修
ObjectId(60830e7bc779882339c14aca),4300,锦江租房,合江亭租房,总府花园租房,面积：87㎡,成都链家网,,租赁方式：整租,房屋类型：2室1厅2卫 87㎡ 精装修
ObjectId(60830e7cc779882339c14acb),2250,高新租房,新会展租房,香月湖租房,面积：40㎡,成都链家网,,"租赁方式：整租 周延辉
认证编号：ZL001493 管家
电话咨询
为了保证您的隐私安全，此虚拟号码有效期为30分钟
在线咨询
免费拨打无骚扰",房屋类型：1室1厅1卫 40㎡ 精装修
